old state road 1,old state road 2,old state road 3,old state road 3,TD 1,TD 2,TD 3,TD 4,TD intersection,dtcc 1,dtcc 2,dtcc 3,dtcc 4,target state 1,target state 2,target state 3,target state 4
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,20.0,19.0,17.0,1000.0,0.0,0.0,0.0,0.0
